source_id,source_kind,x_code,y_code,z_code,q_group_0_s,q_group_1_s,q_group_2_s,q_group_3_s,q_group_4_s,q_group_5_s,q_group_6_s,q_group_7_s,q_group_8_s
49,star,0.39066065097174307,0.82570876358399303,0.66624955910652195,4.869428275396782e+51,6.6859088361438236e+51,6.2520824090388642e+50,3.8084728216969224e+49,1.3490573865558778e+47,5.0244396811704638e+46,1.4236689372292508e+45,2.3113883072456854e+37,85571.587574150355
50,star,0.70760770584105936,0.50980387986258047,0.047935447434018411,4.869428275396782e+51,6.6859088361438236e+51,6.2520824090388642e+50,3.8084728216969224e+49,1.3490573865558778e+47,5.0244396811704638e+46,1.4236689372292508e+45,2.3113883072456854e+37,85571.587574150355
51,star,0.58591654089995926,0.15466752965367769,0.49261465796827925,4.869428275396782e+51,6.6859088361438236e+51,6.2520824090388642e+50,3.8084728216969224e+49,1.3490573865558778e+47,5.0244396811704638e+46,1.4236689372292508e+45,2.3113883072456854e+37,85571.587574150355
52,star,0.87572989083623809,0.044463258602737539,0.11291244394312829,4.869428275396782e+51,6.6859088361438236e+51,6.2520824090388642e+50,3.8084728216969224e+49,1.3490573865558778e+47,5.0244396811704638e+46,1.4236689372292508e+45,2.3113883072456854e+37,85571.587574150355
53,star,0.48837838055526467,0.38689702159033995,0.2755918182547793,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
54,star,0.417173594832143,0.27619742351434978,0.34419055630340645,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
55,star,0.094351216491687484,0.51249761857527132,0.88277708773762298,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
56,star,0.26008629910055214,0.65510068042164327,0.14273489961602959,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
57,star,0.56500537789185101,0.12214949517315103,0.49724150917635895,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
58,star,0.51199753174793783,0.40858993306993396,0.30359119899944703,4.8617209029966378e+51,6.6880960302200966e+51,6.287678284646357e+50,3.837567564161146e+49,1.3570107652292355e+47,5.0630353795390631e+46,1.4420212831066603e+45,2.3617853862648925e+37,85435.472581180133
59,star,0.48806615070015158,0.38859639543426733,0.27689021943997721,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
60,star,0.4093399646914333,0.27667642835429362,0.34417128761812904,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
61,star,0.27401027835256159,0.093481921766472367,0.30429595326910458,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
62,star,0.40907652621982438,0.27674912119104433,0.34408917726370952,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
63,star,0.24678517895918434,0.2878769095336956,0.85053469765294998,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
64,star,0.99028465692671186,0.39270224337176113,0.64200752922742466,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
65,star,0.39008196123893718,0.82577062058035855,0.66649283410980797,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
66,star,0.70714653709424824,0.5092772189944379,0.048101116421658978,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
67,star,0.63687757090278918,0.010315289276559385,0.97631373242921315,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
68,star,0.60005255651070644,0.40577775606305294,0.95051736441427526,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
69,star,0.57960617135384396,0.36404978472797467,0.97021604259820771,4.8540116606333538e+51,6.6902837549535216e+51,6.323282796527253e+50,3.8666693655934746e+49,1.3649660735517883e+47,5.101640441998241e+46,1.4603780816312927e+45,2.4121946926263383e+37,85299.324563982373
70,star,0.084365548237325436,0.60919688717683118,0.56234991275732216,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
71,star,0.7225555363598265,0.37876176808892525,0.96041433305245572,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
72,star,0.58632601234164872,0.15436488669982948,0.49252534995212294,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
73,star,0.56497590850572099,0.12129758587056846,0.49663071305538442,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
74,star,0.87615451599448313,0.045583779336940744,0.11269963685063861,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
75,star,0.92139545295541148,0.070808206744588001,0.10257079164481891,4.8462530497085146e+51,6.6924854894713163e+51,6.3591153131138744e+50,3.8959575295770953e+49,1.3729723261967661e+47,5.1404927241338162e+46,1.4788524336968815e+45,2.4629268108578394e+37,85162.304680075715
76,star,0.34491500931775132,0.10664058580835885,0.44544923105797285,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
77,star,0.48714036481429834,0.38891988944676431,0.27673254815925713,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
78,star,0.48738759856000452,0.38881242283096701,0.27681259230763344,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
79,star,0.4087869132966987,0.2765127534136016,0.34373742826093684,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
80,star,0.30169863371063838,0.28797523186995838,0.86872597207235269,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
81,star,0.38991011981031387,0.82506569239979688,0.66600980711338342,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
82,star,0.59992722292356326,0.4058072505251093,0.95026716453898341,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
83,star,0.67717995195852954,0.46166175948392962,0.40189070221533246,4.8383262045359371e+51,6.6947349654152381e+51,6.3957248059570609e+50,3.9258807650036788e+49,1.381152182841735e+47,5.180187461770938e+46,1.4977273753463946e+45,2.514758981641213e+37,85022.313718315345
84,star,0.86621896983792646,0.034006133423100944,0.1065450402255264,4.8304437084470586e+51,6.6969718559995734e+51,6.4321294761467395e+50,3.9556365860247172e+49,1.3892862748553689e+47,5.2196601154385298e+46,1.5164967155430267e+45,2.5663011619895248e+37,84883.105977463798
85,star,0.48815237387574767,0.38896805260832862,0.27692511177479784,4.8225077342590471e+51,6.6992239225706808e+51,6.4687811306088131e+50,3.9855942827876905e+49,1.397475551898482e+47,5.2594005678416901e+46,1.5353933946719355e+45,2.6181930257121068e+37,84742.953793978668
86,star,0.39088811858984518,0.82523409021254568,0.66657196414200215,4.8225077342590471e+51,6.6992239225706808e+51,6.4687811306088131e+50,3.9855942827876905e+49,1.397475551898482e+47,5.2594005678416901e+46,1.5353933946719355e+45,2.6181930257121068e+37,84742.953793978668
87,star,0.62656508239939612,0.28505481095123136,0.56929912828016549,4.8225077342590471e+51,6.6992239225706808e+51,6.4687811306088131e+50,3.9855942827876905e+49,1.397475551898482e+47,5.2594005678416901e+46,1.5353933946719355e+45,2.6181930257121068e+37,84742.953793978668
88,star,0.5791737484220657,0.3638744087018202,0.96998478151972889,4.8225077342590471e+51,6.6992239225706808e+51,6.4687811306088131e+50,3.9855942827876905e+49,1.397475551898482e+47,5.2594005678416901e+46,1.5353933946719355e+45,2.6181930257121068e+37,84742.953793978668
89,star,0.48528530731485769,0.38633425720713732,0.27507278594877504,4.8225077342590471e+51,6.6992239225706808e+51,6.4687811306088131e+50,3.9855942827876905e+49,1.397475551898482e+47,5.2594005678416901e+46,1.5353933946719355e+45,2.6181930257121068e+37,84742.953793978668
90,star,0.48526896343778908,0.38829468455298011,0.27670654333636269,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
91,star,0.48718117178261439,0.38752650141184092,0.27629579628200068,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
92,star,0.31975961366820427,0.82604345999324591,0.60938144963302543,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
93,star,0.18101668508475163,0.94755341015507444,0.096969975324979002,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
94,star,0.72285929901266865,0.37892185185833688,0.96014600171162623,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
95,star,0.58572095706750804,0.15420745377221676,0.49258477894636865,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
96,star,0.49581887505867406,0.39641574858679846,0.28454221699477605,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
97,star,0.92146806171240203,0.070853947732754982,0.10267903598002887,4.8143158215811652e+51,6.7015486192315136e+51,6.5066148162711135e+50,4.01651812781274e+49,1.4059289365545888e+47,5.30042266647177e+46,1.554899499613644e+45,2.6717584237637147e+37,84598.281643903014
98,star,0.4794493668515849,0.3873563546338406,0.25819231520176894,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
99,star,0.48685064887198048,0.38865934610201047,0.27692099968278711,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
100,star,0.29932409632022644,0.30027869216070785,0.35462729079262756,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
101,star,0.089318649472030331,0.61184605209048792,0.53126770533104117,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
102,star,0.62594703406638907,0.69139585129978498,0.23067628257777403,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
103,star,0.99356893551837988,0.57286694971060137,0.42219040317913031,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
104,star,0.57938711586170666,0.36388594754646464,0.97018829447567101,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
105,star,0.58574085501315487,0.15418871591675964,0.49260783908479283,4.8062211361116333e+51,6.7038457248064177e+51,6.5439994659410515e+50,4.0470749475481469e+49,1.4142819906745235e+47,5.340957886849184e+46,1.5741740927944375e+45,2.7246880711278289e+37,84455.326561602735
106,star,0.32015104656444149,0.82611471030312733,0.60985424640534036,4.797835659222973e+51,6.706225351016932e+51,6.582727112244045e+50,4.0787294826930546e+49,1.4229351177831804e+47,5.3829492841593125e+46,1.5941411015515121e+45,2.779519149662924e+37,84307.235997335869
107,star,0.58581917346189893,0.15414061189632325,0.49262444285940016,4.797835659222973e+51,6.706225351016932e+51,6.582727112244045e+50,4.0787294826930546e+49,1.4229351177831804e+47,5.3829492841593125e+46,1.5941411015515121e+45,2.779519149662924e+37,84307.235997335869
108,star,0.56502279095446972,0.12193772104971401,0.49600465474217909,4.797835659222973e+51,6.706225351016932e+51,6.582727112244045e+50,4.0787294826930546e+49,1.4229351177831804e+47,5.3829492841593125e+46,1.5941411015515121e+45,2.779519149662924e+37,84307.235997335869
109,star,0.48659189376231543,0.38891306383469859,0.27704549989646471,4.7908053471589615e+51,6.7067126756304573e+51,6.6197091580217205e+50,4.1193377952190943e+49,1.4423579654802512e+47,5.4424693223994915e+46,1.6066290246137299e+45,2.8480913518001039e+37,84175.023651595853
110,star,0.48869694695005766,0.38863253027241701,0.27697458301438593,4.7908053471589615e+51,6.7067126756304573e+51,6.6197091580217205e+50,4.1193377952190943e+49,1.4423579654802512e+47,5.4424693223994915e+46,1.6066290246137299e+45,2.8480913518001039e+37,84175.023651595853
111,star,0.24661824528168425,0.28809499866510879,0.85051372927767976,4.7908053471589615e+51,6.7067126756304573e+51,6.6197091580217205e+50,4.1193377952190943e+49,1.4423579654802512e+47,5.4424693223994915e+46,1.6066290246137299e+45,2.8480913518001039e+37,84175.023651595853
112,star,0.67766934027185455,0.76986128363160344,0.048439060779648491,4.7908053471589615e+51,6.7067126756304573e+51,6.6197091580217205e+50,4.1193377952190943e+49,1.4423579654802512e+47,5.4424693223994915e+46,1.6066290246137299e+45,2.8480913518001039e+37,84175.023651595853
113,star,0.26571706856999844,0.48248239113307256,0.51082179006478212,4.7838590772916766e+51,6.7067222549106886e+51,6.6576617141135411e+50,4.1638643857176595e+49,1.465357247891651e+47,5.5088883634855078e+46,1.6176367132431816e+45,2.9229183286785793e+37,84041.870758297111
114,star,0.49587051629115042,0.39601828119824534,0.28306557097815882,4.7838590772916766e+51,6.7067222549106886e+51,6.6576617141135411e+50,4.1638643857176595e+49,1.465357247891651e+47,5.5088883634855078e+46,1.6176367132431816e+45,2.9229183286785793e+37,84041.870758297111
115,star,0.87611439839921268,0.045382631788808629,0.11244715088765969,4.7838590772916766e+51,6.7067222549106886e+51,6.6576617141135411e+50,4.1638643857176595e+49,1.465357247891651e+47,5.5088883634855078e+46,1.6176367132431816e+45,2.9229183286785793e+37,84041.870758297111
116,star,0.92143212206441416,0.070423877632780171,0.10242040059955022,4.7838590772916766e+51,6.7067222549106886e+51,6.6576617141135411e+50,4.1638643857176595e+49,1.465357247891651e+47,5.5088883634855078e+46,1.6176367132431816e+45,2.9229183286785793e+37,84041.870758297111
117,star,0.48699464837831052,0.38885423370347855,0.27659942495641437,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
118,star,0.29949496800578779,0.30037282810387284,0.35499818712335807,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
119,star,0.22774487171837537,0.40785327112114478,0.47840587879048535,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
120,star,0.39196350041903788,0.93740245117202281,0.56560679235013078,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
121,star,0.0022354173763131265,0.62900464288691182,0.33172480109713243,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
122,star,0.67555996971357057,0.46173291768645991,0.40272616208460144,4.7767849234237029e+51,6.7067320105498465e+51,6.6963129940963437e+50,4.2092107310830646e+49,1.4887799575962578e+47,5.5765302094521916e+46,1.6288470584476288e+45,2.9991229043756528e+37,83906.266459420454
123,star,0.4795971401181876,0.38722979404947416,0.25823481078607846,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
124,star,0.48698200597658214,0.38920168281422357,0.27606780653187801,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
125,star,0.48729736026769999,0.38821924723962975,0.27740881802411727,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
126,star,0.089454206205115169,0.61197170512207366,0.53149613123922024,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
127,star,0.3900095073124259,0.82562451881067422,0.66693463622098093,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
128,star,0.39104039662479906,0.8246902633374199,0.66843340249242622,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
129,star,0.17549479750110228,0.85538105007788467,0.095956741731599515,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
130,star,0.75400330889944966,0.23176353809194883,0.74585168856939976,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
131,star,0.67582918803499381,0.46142915447385785,0.40221493174149003,4.768045838026238e+51,6.7067440622192471e+51,6.7440610135478599e+50,4.2652295273952686e+49,1.5177152994291912e+47,5.6600918451442236e+46,1.6426958050122535e+45,3.0932625438467752e+37,83738.747124915782
132,star,0.48610211083525234,0.38857912116686921,0.27724903485491248,4.7610796171720549e+51,6.7067536690129654e+51,6.7821225764827636e+50,4.3098840065939187e+49,1.5407806400834867e+47,5.7267016541451025e+46,1.653735109783296e+45,3.1683044378050696e+37,83605.211791590875
133,star,0.31980606333274203,0.82599320954625544,0.60982721452076138,4.7610796171720549e+51,6.7067536690129654e+51,6.7821225764827636e+50,4.3098840065939187e+49,1.5407806400834867e+47,5.7267016541451025e+46,1.653735109783296e+45,3.1683044378050696e+37,83605.211791590875
134,star,0.96821392144933738,0.61412539548912759,0.64172849691392297,4.7610796171720549e+51,6.7067536690129654e+51,6.7821225764827636e+50,4.3098840065939187e+49,1.5407806400834867e+47,5.7267016541451025e+46,1.653735109783296e+45,3.1683044378050696e+37,83605.211791590875
135,star,0.49724400780331118,0.39746912260381678,0.28281281229760552,4.7610796171720549e+51,6.7067536690129654e+51,6.7821225764827636e+50,4.3098840065939187e+49,1.5407806400834867e+47,5.7267016541451025e+46,1.653735109783296e+45,3.1683044378050696e+37,83605.211791590875
136,star,0.38574446624588188,0.2883114943579495,0.34808979793642697,4.7539731820443313e+51,6.7067634691697181e+51,6.820950232613449e+50,4.3554372794846143e+49,1.5643102338890222e+47,5.7946521679808106e+46,1.6649966107969298e+45,3.2448567554014678e+37,83468.988693960753
137,star,0.25992634000741138,0.65549827915865289,0.14271477335480565,4.7539731820443313e+51,6.7067634691697181e+51,6.820950232613449e+50,4.3554372794846143e+49,1.5643102338890222e+47,5.7946521679808106e+46,1.6649966107969298e+45,3.2448567554014678e+37,83468.988693960753
138,star,0.6361191764606452,0.010217305913652544,0.9762256986242438,4.7539731820443313e+51,6.7067634691697181e+51,6.820950232613449e+50,4.3554372794846143e+49,1.5643102338890222e+47,5.7946521679808106e+46,1.6649966107969298e+45,3.2448567554014678e+37,83468.988693960753
139,star,0.64144927551182107,0.016837307868916088,0.97938830766492557,4.7539731820443313e+51,6.7067634691697181e+51,6.820950232613449e+50,4.3554372794846143e+49,1.5643102338890222e+47,5.7946521679808106e+46,1.6649966107969298e+45,3.2448567554014678e+37,83468.988693960753
140,star,0.58565526176404104,0.15507640088022054,0.4922725618469283,4.7539731820443313e+51,6.7067634691697181e+51,6.820950232613449e+50,4.3554372794846143e+49,1.5643102338890222e+47,5.7946521679808106e+46,1.6649966107969298e+45,3.2448567554014678e+37,83468.988693960753
141,star,0.41045632815702071,0.27533378009894116,0.34344032526997925,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
142,star,0.25126448891816294,0.087633572514697514,0.37306509963155421,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
143,star,0.25134880026946338,0.087764232336165121,0.37295407998670715,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
144,star,0.23420052211243197,0.16596193566113929,0.48821557441876162,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
145,star,0.0596019821027041,0.59230797080005904,0.58725611220112717,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
146,star,0.39124253131929881,0.82464762337962161,0.66819102746739623,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
147,star,0.3908247285646772,0.8257246986570379,0.66551391916306069,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
148,star,0.57152207509464337,0.41593699725846994,0.63522341052425757,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
149,star,0.62670320161840198,0.34090308947272357,0.92380603694369412,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
150,star,0.56500251923058764,0.12136372701642426,0.49685728932637657,4.7470417812108765e+51,6.7067730279447533e+51,6.8588215482911821e+50,4.3998685573343758e+49,1.5872602845379474e+47,5.8609290339156192e+46,1.6759807366081033e+45,3.319523559284696e+37,83336.120824842292
151,star,0.48588709097955096,0.38845223626053704,0.2775779248182923,4.7399059972617492e+51,6.7067828685751108e+51,6.897809558512893e+50,4.4456099603981361e+49,1.610887053063846e+47,5.9291601761478506e+46,1.6872887464234148e+45,3.3963920298124644e+37,83199.335140304451
152,star,0.090433798701239312,0.61258648477280664,0.53136609105429833,4.7399059972617492e+51,6.7067828685751108e+51,6.897809558512893e+50,4.4456099603981361e+49,1.610887053063846e+47,5.9291601761478506e+46,1.6872887464234148e+45,3.3963920298124644e+37,83199.335140304451
